tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
361,2014-01-06 19:48:10,2014-01-06 19:54:11,427,State St,40.70251526,-74.01427023,330,Reade St & Broadway,40.71450451,-74.00562789,20272,Subscriber,1974,1,end,4758,1599.1276822659343,83.13994795876656,40.7152351,-74.0054181,2014-01-06 19:55:00
465,2014-01-06 19:55:36,2014-01-06 20:03:21,330,Reade St & Broadway,40.71450451,-74.00562789,251,Mott St & Prince St,40.72317958,-73.99480012,20272,Subscriber,1991,1,start,4758,83.13994795876656,1257.4268871911784,40.7152351,-74.0054181,2014-01-06 19:55:00
324,2014-01-25 16:09:48,2014-01-25 16:15:12,435,W 21 St & 6 Ave,40.74173969,-73.99415556,223,W 13 St & 7 Ave,40.73781509,-73.99994661,15955,Subscriber,1981,1,start,25806,79.18233038077265,604.3069378087858,40.7410276,-73.9941612,2014-01-25 16:16:00
716,2014-02-17 18:40:27,2014-02-17 18:52:23,482,W 15 St & 7 Ave,40.73935542,-73.99931783,229,Great Jones St,40.72743423,-73.99379025,19900,Subscriber,1979,1,end,16466,1339.1918511585225,91.56535793725419,40.7278198,-73.9947504,2014-02-17 18:40:00
521,2014-02-23 22:00:56,2014-02-23 22:09:37,449,W 52 St & 9 Ave,40.76461837,-73.98789473,488,W 39 St & 9 Ave,40.75645824,-73.99372222,14740,Subscriber,1974,1,start,44727,17.529126012333535,1037.7212158650188,40.7647362,-73.988033,2014-02-23 22:00:00
532,2014-02-26 09:06:21,2014-02-26 09:15:13,498,Broadway & W 32 St,40.74854862,-73.98808416,359,E 47 St & Park Ave,40.75510267,-73.97498696,18800,Subscriber,1984,1,end,44761,1309.7222315376027,37.253549190458756,40.7553005,-73.9753439,2014-02-26 09:15:00
534,2014-03-02 16:35:52,2014-03-02 16:44:46,491,E 24 St & Park Ave S,40.74096374,-73.98602213,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18297,Subscriber,1977,2,start,26029,91.30388842463537,678.9139966315909,40.7401843,-73.986363,2014-03-02 16:45:00
445,2014-03-11 14:16:54,2014-03-11 14:24:19,379,W 31 St & 7 Ave,40.749156,-73.9916,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,19604,Subscriber,1964,1,start,304485,34.697801101948144,1188.0636145284627,40.7491025,-73.9920058,2014-03-11 14:24:00
454,2014-03-11 14:23:22,2014-03-11 14:30:56,536,1 Ave & E 30 St,40.74144387,-73.97536082,379,W 31 St & 7 Ave,40.749156,-73.9916,18808,Subscriber,1975,1,end,304485,1640.5724997466507,34.697801101948144,40.7491025,-73.9920058,2014-03-11 14:24:00
356,2014-03-11 20:24:30,2014-03-11 20:30:26,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,401,Allen St & Rivington St,40.72019576,-73.98997825,16300,Subscriber,1986,1,start,304334,48.97678046457849,954.0892034432611,40.7285961,-73.9876715,2014-03-11 20:30:00
400,2014-03-21 18:30:05,2014-03-21 18:36:45,497,E 17 St & Broadway,40.73704984,-73.99009296,439,E 4 St & 2 Ave,40.7262807,-73.98978041,17931,Subscriber,1982,1,end,309233,1209.256321346574,31.422090602475212,40.7261864,-73.9894289,2014-03-21 18:30:00
345,2014-03-23 17:29:04,2014-03-23 17:34:49,297,E 15 St & 3 Ave,40.734232,-73.986923,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,14885,Subscriber,1979,1,end,309682,615.1302202858488,99.54251514014965,40.7395116,-73.9847429,2014-03-23 17:35:00
324,2014-03-24 12:59:10,2014-03-24 13:04:34,340,Madison St & Clinton St,40.71269042,-73.98776323,296,Division St & Bowery,40.71413089,-73.9970468,21391,Subscriber,1990,1,end,310115,871.9265867782403,94.16242811755274,40.7137146,-73.9980197,2014-03-24 13:00:00
727,2014-03-24 12:59:15,2014-03-24 13:11:22,308,St James Pl & Oliver St,40.71307916,-73.99851193,428,E 3 St & 1 Ave,40.72467721,-73.98783413,16720,Subscriber,1976,1,start,310115,81.93716781329849,1490.9025452885492,40.7137146,-73.9980197,2014-03-24 13:00:00
513,2014-03-24 12:59:36,2014-03-24 13:08:09,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,296,Division St & Bowery,40.71413089,-73.9970468,19891,Subscriber,1968,1,end,310115,1077.5410112632549,94.16242811755274,40.7137146,-73.9980197,2014-03-24 13:00:00
109,2014-03-25 21:14:22,2014-03-25 21:16:11,494,W 26 St & 8 Ave,40.74734825,-73.99723551,521,8 Ave & W 31 St,40.75044999,-73.99481051,18772,Subscriber,1984,1,end,311092,305.5396970730473,95.85582536441203,40.7496708,-73.9952973,2014-03-25 21:14:00
232,2014-03-27 18:11:33,2014-03-27 18:15:25,527,E 33 St & 1 Ave,40.74315566,-73.97434726,518,E 39 St & 2 Ave,40.74780373,-73.9734419,16891,Subscriber,1973,2,start,311580,99.3629517891688,447.0974154371271,40.7437832,-73.9735076,2014-03-27 18:15:00
1320,2014-04-02 19:38:13,2014-04-02 20:00:13,385,E 55 St & 2 Ave,40.75797322,-73.96603308,473,Rivington St & Chrystie St,40.72110063,-73.9919254,15200,Subscriber,1983,1,start,313991,17.79440913626721,4639.465595491767,40.7580073,-73.9662395,2014-04-02 20:00:00
371,2014-04-03 13:00:19,2014-04-03 13:06:30,357,E 11 St & Broadway,40.73261787,-73.99158043,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17746,Subscriber,1971,2,end,314460,906.4123726842467,81.21129586506541,40.740443,-73.9945943,2014-04-03 13:00:00
496,2014-04-03 13:00:21,2014-04-03 13:08:37,526,E 33 St & 5 Ave,40.74765947,-73.98490707,168,W 18 St & 6 Ave,40.73971301,-73.99456405,21198,Subscriber,1984,1,end,314460,1144.5192685929621,81.21129586506541,40.740443,-73.9945943,2014-04-03 13:00:00
2060,2014-04-06 19:36:32,2014-04-06 20:10:52,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,21419,Subscriber,1964,1,start,315940,43.98229360885354,5320.867029294642,40.7336333,-74.0027856,2014-04-06 20:10:00
300,2014-04-06 20:10:29,2014-04-06 20:15:29,463,9 Ave & W 16 St,40.74206539,-74.00443172,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,21611,Subscriber,1973,1,end,315940,947.8089269422943,43.98229360885354,40.7336333,-74.0027856,2014-04-06 20:10:00
501,2014-04-11 14:59:30,2014-04-11 15:07:51,490,8 Ave & W 33 St,40.751551,-73.993934,546,E 30 St & Park Ave S,40.74444921,-73.98303529,16743,Subscriber,1954,1,start,319621,81.39424003003951,1229.9056144464175,40.7521904,-73.9934636,2014-04-11 15:00:00
713,2014-04-12 13:05:24,2014-04-12 13:17:17,446,W 24 St & 7 Ave,40.74487634,-73.99529885,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,19182,Subscriber,1977,1,end,319619,1691.9581120419493,22.308255473879065,40.7591644,-73.9883913,2014-04-12 13:17:00
770,2014-04-14 08:36:39,2014-04-14 08:49:29,445,E 10 St & Avenue A,40.72740794,-73.98142006,164,E 47 St & 2 Ave,40.75323098,-73.97032517,20935,Subscriber,1979,1,end,320035,2929.3001849334482,94.75834871275411,40.7523789,-73.9703425,2014-04-14 08:50:00
1227,2014-04-14 08:49:20,2014-04-14 09:09:47,168,W 18 St & 6 Ave,40.73971301,-73.99456405,164,E 47 St & 2 Ave,40.75323098,-73.97032517,15715,Subscriber,1977,2,end,320035,2479.3391674108034,94.75834871275411,40.7523789,-73.9703425,2014-04-14 08:50:00
1561,2014-04-14 08:50:25,2014-04-14 09:16:26,164,E 47 St & 2 Ave,40.75323098,-73.97032517,386,Centre St & Worth St,40.71494807,-74.00234482,16652,Subscriber,1973,2,start,320035,94.75834871275411,4959.249950754566,40.7523789,-73.9703425,2014-04-14 08:50:00
863,2014-04-19 12:59:52,2014-04-19 13:14:15,237,E 11 St & 2 Ave,40.73047309,-73.98672378,306,Cliff St & Fulton St,40.70823502,-74.00530063,17594,Subscriber,1991,1,start,322296,91.60332193510742,3014.825209054096,40.7310195,-73.9859102,2014-04-19 13:15:00
1123,2014-04-21 13:20:46,2014-04-21 13:39:29,304,Broadway & Battery Pl,40.70463334,-74.01361706,293,Lafayette St & E 8 St,40.73028666,-73.9907647,19556,Subscriber,1971,1,end,323571,3406.2485465440163,45.54994638540597,40.7298782,-73.9907237,2014-04-21 13:40:00
1391,2014-04-21 13:39:18,2014-04-21 14:02:29,387,Centre St & Chambers St,40.71273266,-74.0046073,293,Lafayette St & E 8 St,40.73028666,-73.9907647,18544,Customer,\N,0,end,323571,2236.8946936123352,45.54994638540597,40.7298782,-73.9907237,2014-04-21 13:40:00
634,2014-04-25 16:44:17,2014-04-25 16:54:51,497,E 17 St & Broadway,40.73704984,-73.99009296,505,6 Ave & W 33 St,40.74901271,-73.98848395,17732,Subscriber,1959,1,end,325556,1342.505996582272,37.46447736642472,40.7490226,-73.9880394,2014-04-25 16:55:00
606,2014-04-25 16:44:29,2014-04-25 16:54:35,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,505,6 Ave & W 33 St,40.74901271,-73.98848395,17149,Subscriber,1991,1,end,325556,897.672455217453,37.46447736642472,40.7490226,-73.9880394,2014-04-25 16:55:00
742,2014-04-25 16:54:41,2014-04-25 17:07:03,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,498,Broadway & W 32 St,40.74854862,-73.98808416,20300,Subscriber,1975,1,end,325556,1619.8139245685124,52.8389469618178,40.7490226,-73.9880394,2014-04-25 16:55:00
654,2014-04-26 15:04:06,2014-04-26 15:15:00,491,E 24 St & Park Ave S,40.74096374,-73.98602213,294,Washington Square E,40.73049393,-73.9957214,20094,Subscriber,1968,1,start,325535,91.30388842463537,1335.2108123409093,40.7401843,-73.986363,2014-04-26 15:15:00
734,2014-04-28 11:50:07,2014-04-28 12:02:21,128,MacDougal St & Prince St,40.72710258,-74.00297088,466,W 25 St & 6 Ave,40.74395411,-73.99144871,17788,Subscriber,1970,1,end,326510,2195.582753125641,94.2497638767843,40.7448014,-73.9914181,2014-04-28 11:50:00
1041,2014-05-01 19:20:03,2014-05-01 19:37:24,376,John St & William St,40.70862144,-74.00722156,243,Fulton St & Rockwell Pl,40.687979,-73.978474,18211,Subscriber,1983,1,end,328961,3354.0072313044957,16.111842089066943,40.6878706,-73.9783472,2014-05-01 19:20:00
2151,2014-05-02 17:53:45,2014-05-02 18:29:36,362,Broadway & W 37 St,40.75172632,-73.98753523,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,15120,Subscriber,1976,1,start,329243,35.44678279607575,6798.665837709764,40.7514187,-73.9876456,2014-05-02 18:30:00
602,2014-05-02 18:19:50,2014-05-02 18:29:52,362,Broadway & W 37 St,40.75172632,-73.98753523,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,14886,Subscriber,1991,2,start,329243,35.44678279607575,1276.5246584639665,40.7514187,-73.9876456,2014-05-02 18:30:00
532,2014-05-02 18:21:36,2014-05-02 18:30:28,267,Broadway & W 36 St,40.75097711,-73.98765428,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,21118,Subscriber,1951,1,start,329243,49.108078950657124,837.3608446808087,40.7514187,-73.9876456,2014-05-02 18:30:00
415,2014-05-02 18:22:39,2014-05-02 18:29:34,448,W 37 St & 10 Ave,40.75660359,-73.9979009,362,Broadway & W 37 St,40.75172632,-73.98753523,18058,Subscriber,1973,1,end,329243,1038.5527401028355,35.44678279607575,40.7514187,-73.9876456,2014-05-02 18:30:00
622,2014-05-02 18:30:33,2014-05-02 18:40:55,362,Broadway & W 37 St,40.75172632,-73.98753523,453,W 22 St & 8 Ave,40.74475148,-73.99915362,18058,Subscriber,1957,2,start,329243,35.44678279607575,1220.4185439740415,40.7514187,-73.9876456,2014-05-02 18:30:00
631,2014-05-03 09:18:42,2014-05-03 09:29:13,426,West St & Chambers St,40.71754834,-74.01322069,195,Liberty St & Broadway,40.70905623,-74.01043382,19836,Subscriber,1969,2,start,329178,51.073422659073586,925.7879778562494,40.7171751,-74.0128675,2014-05-03 09:30:00
1411,2014-05-03 12:00:47,2014-05-03 12:24:18,345,W 13 St & 6 Ave,40.73649403,-73.99704374,296,Division St & Bowery,40.71413089,-73.9970468,18253,Subscriber,1984,1,start,329716,82.04325375107265,2436.4695932598447,40.736035,-73.9978061,2014-05-03 12:25:00
351,2014-05-03 12:19:03,2014-05-03 12:24:54,254,W 11 St & 6 Ave,40.73532427,-73.99800419,237,E 11 St & 2 Ave,40.73047309,-73.98672378,21377,Subscriber,1983,1,start,329716,80.77284800965506,1120.0169142187112,40.736035,-73.9978061,2014-05-03 12:25:00
235,2014-05-03 12:20:39,2014-05-03 12:24:34,254,W 11 St & 6 Ave,40.73532427,-73.99800419,357,E 11 St & Broadway,40.73261787,-73.99158043,16541,Subscriber,1975,1,start,329716,80.77284800965506,647.7169903921798,40.736035,-73.9978061,2014-05-03 12:25:00
1929,2014-05-03 12:24:47,2014-05-03 12:56:56,301,E 2 St & Avenue B,40.72217444,-73.98368779,254,W 11 St & 6 Ave,40.73532427,-73.99800419,15723,Subscriber,1966,1,end,329716,1946.9668902142034,80.77284800965506,40.736035,-73.9978061,2014-05-03 12:25:00
839,2014-05-05 21:35:48,2014-05-05 21:49:47,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17053,Subscriber,1982,1,end,330700,205.50176902385292,85.85189359635325,40.7291862,-73.9872492,2014-05-05 21:50:00
567,2014-05-07 16:11:00,2014-05-07 16:20:27,474,5 Ave & E 29 St,40.7451677,-73.98683077,521,8 Ave & W 31 St,40.75044999,-73.99481051,19193,Customer,\N,0,end,331319,883.4106653344226,17.564385822006415,40.7502939,-73.9948425,2014-05-07 16:20:00
313,2014-05-07 16:15:43,2014-05-07 16:20:56,458,11 Ave & W 27 St,40.751396,-74.005226,521,8 Ave & W 31 St,40.75044999,-73.99481051,19112,Subscriber,1978,1,end,331319,883.2122181882748,17.564385822006415,40.7502939,-73.9948425,2014-05-07 16:20:00
1501,2014-05-07 16:19:20,2014-05-07 16:44:21,521,8 Ave & W 31 St,40.75044999,-73.99481051,513,W 56 St & 10 Ave,40.768254,-73.988639,15106,Subscriber,1980,2,start,331319,17.564385822006415,2064.293590897778,40.7502939,-73.9948425,2014-05-07 16:20:00
1558,2014-05-07 16:20:24,2014-05-07 16:46:22,521,8 Ave & W 31 St,40.75044999,-73.99481051,422,W 59 St & 10 Ave,40.770513,-73.988038,16040,Subscriber,1968,1,start,331319,17.564385822006415,2320.159829880259,40.7502939,-73.9948425,2014-05-07 16:20:00
357,2014-05-12 09:45:40,2014-05-12 09:51:37,518,E 39 St & 2 Ave,40.74780373,-73.9734419,545,E 23 St & 1 Ave,40.736502,-73.97809472,21586,Subscriber,1968,1,end,334365,1296.5544358110697,46.69404735540726,40.7367906,-73.9784973,2014-05-12 09:52:00
831,2014-05-12 12:16:14,2014-05-12 12:30:05,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,362,Broadway & W 37 St,40.75172632,-73.98753523,19276,Subscriber,1959,1,end,333740,1411.6804387646607,48.33877452768538,40.7521597,-73.9874902,2014-05-12 12:30:00
918,2014-05-12 12:29:32,2014-05-12 12:44:50,362,Broadway & W 37 St,40.75172632,-73.98753523,326,E 11 St & 1 Ave,40.72953837,-73.98426726,17848,Customer,\N,0,start,333740,48.33877452768538,2529.993674839014,40.7521597,-73.9874902,2014-05-12 12:30:00
265,2014-05-12 12:30:37,2014-05-12 12:35:02,362,Broadway & W 37 St,40.75172632,-73.98753523,490,8 Ave & W 33 St,40.751551,-73.993934,19276,Subscriber,1993,1,start,333740,48.33877452768538,546.9981725441376,40.7521597,-73.9874902,2014-05-12 12:30:00
963,2014-05-12 14:43:53,2014-05-12 14:59:56,267,Broadway & W 36 St,40.75097711,-73.98765428,212,W 16 St & The High Line,40.74334935,-74.00681753,18955,Subscriber,1976,1,end,333734,1848.4517253219606,37.41790986438361,40.7434703,-74.007232,2014-05-12 15:00:00
1088,2014-05-12 16:22:47,2014-05-12 16:40:55,465,Broadway & W 41 St,40.75513557,-73.98658032,250,Lafayette St & Jersey St,40.72456089,-73.99565293,20231,Subscriber,1981,1,end,333709,3428.881610148918,76.24536146355008,40.7249516,-73.9949094,2014-05-12 16:40:00
302,2014-05-13 15:25:55,2014-05-13 15:30:57,497,E 17 St & Broadway,40.73704984,-73.99009296,461,E 20 St & 2 Ave,40.73587678,-73.98205027,14673,Subscriber,1991,1,end,334380,696.9271861777291,82.49915508963892,40.7366018,-73.9818424,2014-05-13 15:30:00
722,2014-05-14 14:28:06,2014-05-14 14:40:08,466,W 25 St & 6 Ave,40.74395411,-73.99144871,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16578,Subscriber,1972,1,end,334901,1335.323449144547,77.75484380960445,40.7559505,-73.9907272,2014-05-14 14:40:00
403,2014-05-14 14:33:02,2014-05-14 14:39:45,477,W 41 St & 8 Ave,40.75640548,-73.9900262,447,8 Ave & W 52 St,40.76370739,-73.9851615,18691,Subscriber,1985,1,start,334901,77.75484380960445,981.6828051500997,40.7559505,-73.9907272,2014-05-14 14:40:00
518,2014-05-14 14:39:13,2014-05-14 14:47:51,379,W 31 St & 7 Ave,40.749156,-73.9916,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15995,Subscriber,1970,1,end,334901,759.0836681055016,77.75484380960445,40.7559505,-73.9907272,2014-05-14 14:40:00
997,2014-05-14 16:24:02,2014-05-14 16:40:39,467,Dean St & 4 Ave,40.68312489,-73.97895137,322,Clinton St & Tillary St,40.696192,-73.991218,19697,Subscriber,1964,1,start,335740,19.719705381715368,1771.8745910941307,40.6831278,-73.9791852,2014-05-14 16:25:00
203,2014-05-15 17:20:59,2014-05-15 17:24:22,326,E 11 St & 1 Ave,40.72953837,-73.98426726,432,E 7 St & Avenue A,40.72621788,-73.98379855,18122,Subscriber,1985,1,start,335975,86.70490503825576,288.59732374157966,40.7287686,-73.9844314,2014-05-15 17:20:00
815,2014-05-17 10:30:46,2014-05-17 10:44:21,279,Sands St & Gold St,40.69986937,-73.98271933,412,Forsyth St & Canal St,40.7158155,-73.99422366,18157,Subscriber,1965,2,end,336434,1943.244559241234,86.05230854781286,40.7153558,-73.9934023,2014-05-17 10:30:00
1041,2014-05-17 12:19:15,2014-05-17 12:36:36,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,18959,Subscriber,1982,1,end,336733,2004.0849760619303,41.85894323707007,40.6870248,-73.9762057,2014-05-17 12:20:00
1025,2014-05-17 12:19:33,2014-05-17 12:36:38,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,15745,Subscriber,1982,2,end,336733,2004.0849760619303,41.85894323707007,40.6870248,-73.9762057,2014-05-17 12:20:00
550,2014-05-19 14:09:54,2014-05-19 14:19:04,444,Broadway & W 24 St,40.7423543,-73.98915076,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,20655,Subscriber,1957,1,end,337565,1472.967383819906,85.85189359635325,40.7291862,-73.9872492,2014-05-19 14:20:00
71,2014-05-19 14:20:27,2014-05-19 14:21:38,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,17033,Subscriber,1954,1,both,337565,85.85189359635325,85.85189359635325,40.7291862,-73.9872492,2014-05-19 14:20:00
546,2014-05-20 09:14:44,2014-05-20 09:23:50,2012,E 27 St & 1 Ave,40.739445,-73.976806,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,18880,Subscriber,1958,2,end,338123,1217.5174341323748,94.3738199278745,40.749824,-73.9722023,2014-05-20 09:15:00
577,2014-05-20 17:07:41,2014-05-20 17:17:18,498,Broadway & W 32 St,40.74854862,-73.98808416,285,Broadway & E 14 St,40.73454567,-73.99074142,14875,Subscriber,1978,1,end,338104,1576.902088820286,71.64349782481446,40.7344344,-73.9899039,2014-05-20 17:18:00
488,2014-05-20 17:17:24,2014-05-20 17:25:32,285,Broadway & E 14 St,40.73454567,-73.99074142,445,E 10 St & Avenue A,40.72740794,-73.98142006,14875,Subscriber,1982,1,start,338104,71.64349782481446,1058.9949054581605,40.7344344,-73.9899039,2014-05-20 17:18:00
1390,2014-05-20 17:17:42,2014-05-20 17:40:52,376,John St & William St,40.70862144,-74.00722156,285,Broadway & E 14 St,40.73454567,-73.99074142,20323,Subscriber,1967,1,end,338104,3219.9973229946904,71.64349782481446,40.7344344,-73.9899039,2014-05-20 17:18:00
1051,2014-05-21 09:12:40,2014-05-21 09:30:11,514,12 Ave & W 40 St,40.76087502,-74.00277668,464,E 56 St & 3 Ave,40.75934501,-73.96759673,15077,Subscriber,1972,1,end,338741,2896.5103391994594,86.47040900477276,40.7589494,-73.9684806,2014-05-21 09:30:00
